model,split,domain,Count,LM Score,SS Score,ICAT Score,inference_instruction_mode,inference_instruction_strategy,inference_instruction_version,inference_instruction_shot
m4_ft500_all_action_v5f_stereoset,intrasentence,gender,765.0,79.16683710814146,50.82227981358416,77.86489126695487,strategy,all_strategies,v2,five
m4_ft500_all_action_v5f_stereoset,intrasentence,profession,2430.0,80.58369606102131,48.660822095533156,78.42537795651748,strategy,all_strategies,v2,five
m4_ft500_all_action_v5f_stereoset,intrasentence,race,2886.0,81.39271417098162,45.59337382295997,74.21936887325793,strategy,all_strategies,v2,five
m4_ft500_all_action_v5f_stereoset,intrasentence,religion,237.0,77.58620689655173,51.54022988505747,75.19619500594531,strategy,all_strategies,v2,five
m4_ft500_all_action_v5f_stereoset,intrasentence,overall,2106.0,80.65918460451958,47.64594440865276,76.86166051428401,strategy,all_strategies,v2,five
m4_ft500_all_action_v5f_stereoset,intersentence,gender,726.0,62.02086761869369,55.303989488772096,55.44170702001215,strategy,all_strategies,v2,five
m4_ft500_all_action_v5f_stereoset,intersentence,profession,2481.0,49.804842380185356,51.58356904428466,48.22745424721059,strategy,all_strategies,v2,five
m4_ft500_all_action_v5f_stereoset,intersentence,race,2928.0,56.40651715918216,47.10482371028039,53.14038093788363,strategy,all_strategies,v2,five
m4_ft500_all_action_v5f_stereoset,intersentence,religion,234.0,55.01245210727969,55.53639846743295,48.921034996550254,strategy,all_strategies,v2,five
m4_ft500_all_action_v5f_stereoset,intersentence,overall,2123.0,54.557290147403734,50.16366854669182,54.37870389960635,strategy,all_strategies,v2,five
m4_ft500_all_action_v5f_stereoset,overall,overall,4229.0,67.57063284008547,48.91085633348956,66.09875030408784,strategy,all_strategies,v2,five
