model,split,domain,Count,LM Score,SS Score,ICAT Score,inference_instruction_mode,inference_instruction_strategy,inference_instruction_version,inference_instruction_shot
m3_finetune_sr_indft_stereoset,intrasentence,gender,765.0,88.20111724024767,62.962119522989084,65.3356487656624,off,,v1,zero
m3_finetune_sr_indft_stereoset,intrasentence,profession,2430.0,86.54143651301655,62.59478926412435,64.74201340309575,off,,v1,zero
m3_finetune_sr_indft_stereoset,intrasentence,race,2886.0,86.94209478870106,61.258800860169536,67.36482015686168,off,,v1,zero
m3_finetune_sr_indft_stereoset,intrasentence,religion,237.0,87.0344827586207,62.57471264367816,65.14581054300437,off,,v1,zero
m3_finetune_sr_indft_stereoset,intrasentence,overall,2106.0,86.95282441091233,62.03171951962985,66.02898451587791,off,,v1,zero
m3_finetune_sr_indft_stereoset,intersentence,gender,726.0,71.09474261648175,55.24435508131161,63.637821122576014,off,,v1,zero
m3_finetune_sr_indft_stereoset,intersentence,profession,2481.0,73.1964259641401,52.355345767266414,69.74836812266676,off,,v1,zero
m3_finetune_sr_indft_stereoset,intersentence,race,2928.0,72.91372958208794,50.51070691886104,72.16897865853724,off,,v1,zero
m3_finetune_sr_indft_stereoset,intersentence,religion,234.0,75.47318007662837,54.38697318007663,68.85120374040312,off,,v1,zero
m3_finetune_sr_indft_stereoset,intersentence,overall,2123.0,72.88802544650726,51.957598638611856,70.03431545880348,off,,v1,zero
m3_finetune_sr_indft_stereoset,overall,overall,4229.0,79.89813235995209,56.9488833173978,68.79407637900583,off,,v1,zero
