model,split,domain,Count,LM Score,SS Score,ICAT Score,inference_instruction_mode,inference_instruction_strategy,inference_instruction_version,inference_instruction_shot
m4_fticl_one_qwen35_27b_ind_stereoset,intrasentence,gender,765.0,88.42082772300162,62.858850650155,65.68102336193837,strategy,individuating,v2,one
m4_fticl_one_qwen35_27b_ind_stereoset,intrasentence,profession,2430.0,85.74820535151702,56.36930310749872,74.82507913535989,strategy,individuating,v2,one
m4_fticl_one_qwen35_27b_ind_stereoset,intrasentence,race,2886.0,86.02994405994016,58.503625638706616,71.3986152998481,strategy,individuating,v2,one
m4_fticl_one_qwen35_27b_ind_stereoset,intrasentence,religion,237.0,81.88505747126437,51.54022988505747,79.36262121812658,strategy,individuating,v2,one
m4_fticl_one_qwen35_27b_ind_stereoset,intrasentence,overall,2106.0,86.06819742211601,57.979984966773706,72.33173899120007,strategy,individuating,v2,one
m4_fticl_one_qwen35_27b_ind_stereoset,intersentence,gender,726.0,70.37165330643593,61.03068429155385,54.84670349247641,strategy,individuating,v2,one
m4_fticl_one_qwen35_27b_ind_stereoset,intersentence,profession,2481.0,63.90439023239357,56.6669078014091,55.38349667670084,strategy,individuating,v2,one
m4_fticl_one_qwen35_27b_ind_stereoset,intersentence,race,2928.0,65.28280672119507,54.002895147144926,60.056402116869634,strategy,individuating,v2,one
m4_fticl_one_qwen35_27b_ind_stereoset,intersentence,religion,234.0,60.995210727969344,56.92528735632184,52.54702349495749,strategy,individuating,v2,one
m4_fticl_one_qwen35_27b_ind_stereoset,intersentence,overall,2123.0,65.24069511624172,56.01511600410118,57.3920881299939,strategy,individuating,v2,one
m4_fticl_one_qwen35_27b_ind_stereoset,overall,overall,4229.0,75.6279966215591,56.98060803744955,65.06940860010585,strategy,individuating,v2,one
