model,split,domain,Count,LM Score,SS Score,ICAT Score,inference_instruction_mode,inference_instruction_strategy,inference_instruction_version,inference_instruction_shot
gendim_m6_noft_one_llama70b_ind_stereoset_self_debias_two_pass_individuating,intrasentence,gender,765.0,48.62254428341385,50.271245179940834,48.35877166794714,off,,v2,zero
gendim_m6_noft_one_llama70b_ind_stereoset_self_debias_two_pass_individuating,intrasentence,profession,2430.0,47.1487295408334,52.04007923328041,45.224986660597224,off,,v2,zero
gendim_m6_noft_one_llama70b_ind_stereoset_self_debias_two_pass_individuating,intrasentence,race,2886.0,43.23584154979983,48.354601056419504,41.813037389582746,off,,v2,zero
gendim_m6_noft_one_llama70b_ind_stereoset_self_debias_two_pass_individuating,intrasentence,religion,237.0,36.55172413793104,42.3448275862069,30.955529131985735,off,,v2,zero
gendim_m6_noft_one_llama70b_ind_stereoset_self_debias_two_pass_individuating,intrasentence,overall,2106.0,45.14978224386996,49.76854366566511,44.94077818198627,off,,v2,zero
gendim_m6_noft_one_llama70b_ind_stereoset_self_debias_two_pass_individuating,intersentence,gender,726.0,51.30472385907168,47.47551361681796,48.714362323568864,off,,v2,zero
gendim_m6_noft_one_llama70b_ind_stereoset_self_debias_two_pass_individuating,intersentence,profession,2481.0,45.50118161271294,44.98552423009226,40.93789015873053,off,,v2,zero
gendim_m6_noft_one_llama70b_ind_stereoset_self_debias_two_pass_individuating,intersentence,race,2928.0,50.883639078492926,43.43247991017117,44.20005264066089,off,,v2,zero
gendim_m6_noft_one_llama70b_ind_stereoset_self_debias_two_pass_individuating,intersentence,religion,234.0,50.019157088122604,42.16475095785441,42.180906034849755,off,,v2,zero
gendim_m6_noft_one_llama70b_ind_stereoset_self_debias_two_pass_individuating,intersentence,overall,2123.0,48.8601413299015,44.48587838874269,43.47172610517558,off,,v2,zero
gendim_m6_noft_one_llama70b_ind_stereoset_self_debias_two_pass_individuating,overall,overall,4229.0,46.96600864715461,47.1312396369063,44.27132416676115,off,,v2,zero
