model,split,domain,Count,LM Score,SS Score,ICAT Score,inference_instruction_mode,inference_instruction_strategy,inference_instruction_version,inference_instruction_shot
m4_fticl_zero_llama70b_all_event_stereoset,intrasentence,gender,765.0,92.85534932056672,69.50362359058012,56.63503369016346,strategy,all_strategies,v2,zero
m4_fticl_zero_llama70b_all_event_stereoset,intrasentence,profession,2430.0,91.93171174253094,68.00467103779238,58.82770718522246,strategy,all_strategies,v2,zero
m4_fticl_zero_llama70b_all_event_stereoset,intrasentence,race,2886.0,91.39735351291468,71.97066978455516,51.23613204862466,strategy,all_strategies,v2,zero
m4_fticl_zero_llama70b_all_event_stereoset,intrasentence,religion,237.0,86.36781609195403,62.98850574712643,63.932038578411955,strategy,all_strategies,v2,zero
m4_fticl_zero_llama70b_all_event_stereoset,intrasentence,overall,2106.0,91.59383569901752,69.81121514588531,55.30213199761538,strategy,all_strategies,v2,zero
m4_fticl_zero_llama70b_all_event_stereoset,intersentence,gender,726.0,77.48327759197323,67.481751340447,50.39240975385913,strategy,all_strategies,v2,zero
m4_fticl_zero_llama70b_all_event_stereoset,intersentence,profession,2481.0,72.91364551041043,63.170179890832465,53.70792895304054,strategy,all_strategies,v2,zero
m4_fticl_zero_llama70b_all_event_stereoset,intersentence,race,2928.0,72.32732521938892,60.54113179868648,57.079087863708146,strategy,all_strategies,v2,zero
m4_fticl_zero_llama70b_all_event_stereoset,intersentence,religion,234.0,66.26436781609196,61.89080459770114,50.505634826265045,strategy,all_strategies,v2,zero
m4_fticl_zero_llama70b_all_event_stereoset,intersentence,overall,2123.0,72.97239180478888,62.469317325003296,54.77407361722124,strategy,all_strategies,v2,zero
m4_fticl_zero_llama70b_all_event_stereoset,overall,overall,4229.0,82.26678380655011,66.09419876526066,55.786424399323224,strategy,all_strategies,v2,zero
