model,split,domain,Count,LM Score,SS Score,ICAT Score,inference_instruction_mode,inference_instruction_strategy,inference_instruction_version,inference_instruction_shot
gendim_m6_noft_zero_llama70b_pc_stereoset_self_debias_two_pass_positive_contact,intrasentence,gender,765.0,57.214463636202765,50.85560156429722,56.235407944451545,off,,v2,zero
gendim_m6_noft_zero_llama70b_pc_stereoset_self_debias_two_pass_positive_contact,intrasentence,profession,2430.0,50.62721592229802,49.711545148920415,50.335142601709215,off,,v2,zero
gendim_m6_noft_zero_llama70b_pc_stereoset_self_debias_two_pass_positive_contact,intrasentence,race,2886.0,51.892082728054525,42.403488279098866,44.00810643474178,off,,v2,zero
gendim_m6_noft_zero_llama70b_pc_stereoset_self_debias_two_pass_positive_contact,intrasentence,religion,237.0,47.333333333333336,41.5632183908046,39.346513409961695,off,,v2,zero
gendim_m6_noft_zero_llama70b_pc_stereoset_self_debias_two_pass_positive_contact,intrasentence,overall,2106.0,51.912355597986476,46.21667852317161,47.98433300105418,off,,v2,zero
gendim_m6_noft_zero_llama70b_pc_stereoset_self_debias_two_pass_positive_contact,intersentence,gender,726.0,52.44998761303109,43.31871228610358,45.44131845637181,off,,v2,zero
gendim_m6_noft_zero_llama70b_pc_stereoset_self_debias_two_pass_positive_contact,intersentence,profession,2481.0,46.8541081300907,41.81840498177168,39.187281376877074,off,,v2,zero
gendim_m6_noft_zero_llama70b_pc_stereoset_self_debias_two_pass_positive_contact,intersentence,race,2928.0,51.30543958546523,40.06270068810236,41.10868939568024,off,,v2,zero
gendim_m6_noft_zero_llama70b_pc_stereoset_self_debias_two_pass_positive_contact,intersentence,religion,234.0,45.90804597701149,34.18199233716475,31.384569516008277,off,,v2,zero
gendim_m6_noft_zero_llama70b_pc_stereoset_self_debias_two_pass_positive_contact,intersentence,overall,2123.0,49.55497573469386,40.91825916578944,40.55406680133221,off,,v2,zero
gendim_m6_noft_zero_llama70b_pc_stereoset_self_debias_two_pass_positive_contact,overall,overall,4229.0,50.67659058983442,43.55615535517031,44.145549052023796,off,,v2,zero
