model,split,domain,Count,LM Score,SS Score,ICAT Score,inference_instruction_mode,inference_instruction_strategy,inference_instruction_version,inference_instruction_shot
gendim_m6_noft_zero_llama8b_ind_stereoset_self_debias_two_pass_individuating,intrasentence,gender,765.0,60.74351831743136,49.49390818521253,60.12868236899447,off,,v2,zero
gendim_m6_noft_zero_llama8b_ind_stereoset_self_debias_two_pass_individuating,intrasentence,profession,2430.0,63.893802782773015,49.75414436926967,63.57962975911465,off,,v2,zero
gendim_m6_noft_zero_llama8b_ind_stereoset_self_debias_two_pass_individuating,intrasentence,race,2886.0,54.36340807727225,41.66686673906854,45.30305759674609,off,,v2,zero
gendim_m6_noft_zero_llama8b_ind_stereoset_self_debias_two_pass_individuating,intrasentence,religion,237.0,52.206896551724135,45.241379310344826,47.2382401902497,off,,v2,zero
gendim_m6_noft_zero_llama8b_ind_stereoset_self_debias_two_pass_individuating,intrasentence,overall,2106.0,58.708261355626284,45.86449055022427,53.852489963304365,off,,v2,zero
gendim_m6_noft_zero_llama8b_ind_stereoset_self_debias_two_pass_individuating,intersentence,gender,726.0,51.48854868963565,45.768987453770066,47.13157477977526,off,,v2,zero
gendim_m6_noft_zero_llama8b_ind_stereoset_self_debias_two_pass_individuating,intersentence,profession,2481.0,46.59328539667806,41.05446615415098,38.257249166572336,off,,v2,zero
gendim_m6_noft_zero_llama8b_ind_stereoset_self_debias_two_pass_individuating,intersentence,race,2928.0,50.26595780562379,40.83404186849373,41.05124451189562,off,,v2,zero
gendim_m6_noft_zero_llama8b_ind_stereoset_self_debias_two_pass_individuating,intersentence,religion,234.0,57.2883141762452,33.51149425287357,38.39634022548113,off,,v2,zero
gendim_m6_noft_zero_llama8b_ind_stereoset_self_debias_two_pass_individuating,intersentence,overall,2123.0,49.292702181365705,41.264352521349686,40.68062879083554,off,,v2,zero
gendim_m6_noft_zero_llama8b_ind_stereoset_self_debias_two_pass_individuating,overall,overall,4229.0,53.920962288129104,43.520032566132066,46.932840695531155,off,,v2,zero
